Session,Character,Character_Class,Success Rate (%)
crititcalrole\(2x05)_TheOpenRoad.txt,2cde441b,Rogue 2|Warlock 1,12.875
crititcalrole\(2x05)_TheOpenRoad.txt,dce3de68,Rogue 18|Ranger 18,106.275
crititcalrole\(2x05)_TheOpenRoad.txt,d627ea69,Fighter 11|Warlock 9,55.675000000000004
crititcalrole\(2x05)_TheOpenRoad.txt,9798a2be,Rogue 1|Sorcerer 4,29.375
crititcalrole\(2x05)_TheOpenRoad.txt,e58e8f39,Rogue 1|Wizard 4,19.075
crititcalrole\(2x05)_TheOpenRoad.txt,e9f23517,Paladin 20|Fighter 16,93.975
crititcalrole\(2x05)_TheOpenRoad.txt,86f0c80e,Rogue 18|Monk 18,103.575
crititcalrole\(2x05)_TheOpenRoad.txt,55994409,Rogue 7|Fighter 9,47.375
crititcalrole\(2x05)_TheOpenRoad.txt,a98dbf8b,Rogue 4|Bard 1,28.875
crititcalrole\(2x05)_TheOpenRoad.txt,58b30452,Rogue 4|Cleric 1,24.775
crititcalrole\(2x05)_TheOpenRoad.txt,8ca642b4,Monk 13|Bard 7,68.975
crititcalrole\(2x05)_TheOpenRoad.txt,3a411991,Rogue 4|Warlock 5,22.875
crititcalrole\(2x05)_TheOpenRoad.txt,1b56eaea,Fighter 1|Bard 15,50.075
crititcalrole\(2x05)_TheOpenRoad.txt,f45400ad,Fighter 4|Barbarian 6,27.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,7e108487,Fighter 6|Ranger 4,33.375
crititcalrole\(2x05)_TheOpenRoad.txt,6f023a57,Fighter 6|Rogue 4,28.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,dfd1d3a4,Monk 10|Cleric 10,60.47500000000001
crititcalrole\(2x05)_TheOpenRoad.txt,06959cb3,Fighter 11|Warlock 1,31.875
crititcalrole\(2x05)_TheOpenRoad.txt,84baf748,Fighter 1|Wizard 3,21.575
crititcalrole\(2x05)_TheOpenRoad.txt,00065e65,Rogue 7|Fighter 8,44.475
crititcalrole\(2x05)_TheOpenRoad.txt,40707455,Druid 4|Monk 1,19.475
crititcalrole\(2x05)_TheOpenRoad.txt,34724be8,Barbarian 8|Fighter 3,33.175
crititcalrole\(2x05)_TheOpenRoad.txt,de9541ca,Barbarian 8|Fighter 3,30.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,4d4e9e52,Paladin 4|Cleric 2,18.775
crititcalrole\(2x05)_TheOpenRoad.txt,72fa70f6,Fighter 1|Ranger 3,14.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,7148835a,Rogue 4|Ranger 1,28.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,a4493923,Barbarian 4|Fighter 2,17.575
crititcalrole\(2x05)_TheOpenRoad.txt,d815fcb9,Monk 3|Fighter 2,16.275
crititcalrole\(2x05)_TheOpenRoad.txt,e6971f19,Barbarian 3|Fighter 2,15.075
crititcalrole\(2x05)_TheOpenRoad.txt,210b01e5,Rogue 4|Warlock 5,37.275
crititcalrole\(2x05)_TheOpenRoad.txt,0462508f,Barbarian 3|Druid 3,16.975
crititcalrole\(2x05)_TheOpenRoad.txt,74aa00be,Paladin 2|Bard 1,15.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,a043493b,Fighter 3|Wizard 1,22.274999999999995
crititcalrole\(2x05)_TheOpenRoad.txt,9e62d0f1,Ranger 5|Fighter 2,26.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,7a9bdbd2,Fighter 10|Wizard 13,76.175
crititcalrole\(2x05)_TheOpenRoad.txt,c5c66621,Fighter 3|Rogue 2,12.274999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,8c35b383,Wizard 6|Artificer 1,36.77499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,455bc35e,Druid 5|Monk 5,23.375
crititcalrole\(2x05)_TheOpenRoad.txt,3cbb502a,Bard 3|Warlock 2,29.474999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,5f9e3447,Rogue 4|Fighter 1,22.975
crititcalrole\(2x05)_TheOpenRoad.txt,2c37d47d,Ranger 4|Rogue 1,23.775
crititcalrole\(2x05)_TheOpenRoad.txt,7bb2a880,Ranger 4|Rogue 1,21.475
crititcalrole\(2x05)_TheOpenRoad.txt,369993da,Rogue 4|Fighter 4,28.275
crititcalrole\(2x05)_TheOpenRoad.txt,481b27fc,Fighter 1|Bard 14,53.375
crititcalrole\(2x05)_TheOpenRoad.txt,b89d5769,Fighter 10|Barbarian 5,45.675
crititcalrole\(2x05)_TheOpenRoad.txt,43127cf0,Paladin 8|Warlock 7,41.474999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,a738f6a6,Artificer 1|Wizard 2,19.374999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,d0e60cab,Rogue 5|Ranger 5,38.875
crititcalrole\(2x05)_TheOpenRoad.txt,7a547f96,Bard 6|Sorcerer 2,40.27499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,ca3d5043,Rogue 6|Monk 6,38.475
crititcalrole\(2x05)_TheOpenRoad.txt,7d65c4e9,Ranger 11|Rogue 3,48.775
crititcalrole\(2x05)_TheOpenRoad.txt,805a832c,Rogue 3|Fighter 3,23.275
crititcalrole\(2x05)_TheOpenRoad.txt,0bb422d7,Fighter 10|Druid 4,37.175
crititcalrole\(2x05)_TheOpenRoad.txt,3ae25dbe,Rogue 1|Ranger 4,21.675
crititcalrole\(2x05)_TheOpenRoad.txt,c7f7a20b,Barbarian 10|Rogue 10,57.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,b0f230be,Rogue 1|Ranger 4,19.174999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,3139c996,Monk 7|Barbarian 1,24.375
crititcalrole\(2x05)_TheOpenRoad.txt,7b514904,Ranger 10|Rogue 3,48.675
crititcalrole\(2x05)_TheOpenRoad.txt,04f4f90d,Fighter 9|Barbarian 5,40.875
crititcalrole\(2x05)_TheOpenRoad.txt,6da2e80b,Fighter 5|Artificer 2,27.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,960ae99f,Barbarian 9|Fighter 5,40.875
crititcalrole\(2x05)_TheOpenRoad.txt,14799fd7,Ranger 7|Rogue 1,31.475
crititcalrole\(2x05)_TheOpenRoad.txt,2ac8d64d,Rogue 2|Ranger 5,28.875
crititcalrole\(2x05)_TheOpenRoad.txt,586a594f,Sorcerer 2|Bard 1,21.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,29f98963,Barbarian 4|Fighter 2,17.575
crititcalrole\(2x05)_TheOpenRoad.txt,f4525c7a,Rogue 8|Bard 3,53.675000000000004
crititcalrole\(2x05)_TheOpenRoad.txt,78ed5fd4,Fighter 10|Barbarian 10,57.375
crititcalrole\(2x05)_TheOpenRoad.txt,9c6442a6,Rogue 11|Fighter 2,25.975
crititcalrole\(2x05)_TheOpenRoad.txt,a66c5f39,Fighter 1|Wizard 1,16.975
crititcalrole\(2x05)_TheOpenRoad.txt,280c7dfc,Wizard 3|Rogue 5,30.074999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,a4fc464e,Fighter 7|Barbarian 2,21.975
crititcalrole\(2x05)_TheOpenRoad.txt,e30ee8db,Wizard 14|Warlock 6,61.875
crititcalrole\(2x05)_TheOpenRoad.txt,397c72f0,Cleric 1|Wizard 2,22.175
crititcalrole\(2x05)_TheOpenRoad.txt,6118b0db,Rogue 6|Fighter 3,30.775
crititcalrole\(2x05)_TheOpenRoad.txt,104f55fa,Warlock 2|Sorcerer 1,13.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,0c44b898,Warlock 3|Sorcerer 1,18.474999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,befcde1d,Barbarian 2|Monk 3,18.175
crititcalrole\(2x05)_TheOpenRoad.txt,6118e51d,Rogue 5|Wizard 3,27.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,faabf5a5,Sorcerer 3|Cleric 1,21.074999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,122bcbf4,Monk 5|Cleric 5,35.575
crititcalrole\(2x05)_TheOpenRoad.txt,1f5b3331,Fighter 2|Warlock 8,21.075
crititcalrole\(2x05)_TheOpenRoad.txt,1dd6af80,Rogue 3|Artificer 2,22.775
crititcalrole\(2x05)_TheOpenRoad.txt,16215656,Druid 5|Fighter 3,18.275000000000002
crititcalrole\(2x05)_TheOpenRoad.txt,93ed5fce,Warlock 4|Fighter 1,16.575
crititcalrole\(2x05)_TheOpenRoad.txt,d529e81c,Rogue 2|Cleric 1,24.275
crititcalrole\(2x05)_TheOpenRoad.txt,7ca3d061,Sorcerer 17|Warlock 9,76.27499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,01958a90,Fighter 2|Barbarian 1,8.575
crititcalrole\(2x05)_TheOpenRoad.txt,6cd9db84,Druid 3|Barbarian 1,8.674999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,36fbaa84,Rogue 1|Monk 9,35.775
crititcalrole\(2x05)_TheOpenRoad.txt,c628aca9,Rogue 1|Fighter 1,15.375
crititcalrole\(2x05)_TheOpenRoad.txt,10b23d21,Warlock 1|Sorcerer 1,7.274999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,2a6d8689,Druid 3|Barbarian 1,10.575
crititcalrole\(2x05)_TheOpenRoad.txt,f6fb6bbc,Paladin 8|Fighter 1,24.175
crititcalrole\(2x05)_TheOpenRoad.txt,ffd809a4,Paladin 12|Barbarian 3,43.275
crititcalrole\(2x05)_TheOpenRoad.txt,37a3554e,Fighter 12|Rogue 2,40.675
crititcalrole\(2x05)_TheOpenRoad.txt,3bef61ca,Rogue 5|Bard 3,27.875
crititcalrole\(2x05)_TheOpenRoad.txt,20ec3b61,Bard 6|Warlock 2,37.675
crititcalrole\(2x05)_TheOpenRoad.txt,622f1de4,Sorcerer 1|Warlock 3,19.175
crititcalrole\(2x05)_TheOpenRoad.txt,163a4e9a,Rogue 4|Sorcerer 1,26.875
crititcalrole\(2x05)_TheOpenRoad.txt,a9177dda,Wizard 2|Druid 1,15.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,35a188fa,Barbarian 2|Paladin 2,20.475
crititcalrole\(2x05)_TheOpenRoad.txt,a81d5445,Ranger 2|Rogue 1,18.875
crititcalrole\(2x05)_TheOpenRoad.txt,445c4f73,Bard 2|Cleric 1,15.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,dd552d75,Druid 3|Cleric 3,22.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,ef278b28,Artificer 4|Wizard 2,30.275
crititcalrole\(2x05)_TheOpenRoad.txt,08817387,Barbarian 5|Bard 1,32.575
crititcalrole\(2x05)_TheOpenRoad.txt,255125ed,Bard 3|Barbarian 3,30.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,4e30e901,Fighter 13|Barbarian 2,40.075
crititcalrole\(2x05)_TheOpenRoad.txt,3cb1fb16,Rogue 3|Ranger 3,26.775000000000006
crititcalrole\(2x05)_TheOpenRoad.txt,2426a93f,Fighter 4|Warlock 5,31.275
crititcalrole\(2x05)_TheOpenRoad.txt,ac6fb3ab,Fighter 8|Barbarian 1,25.275
crititcalrole\(2x05)_TheOpenRoad.txt,f6fc8a86,Barbarian 5|Fighter 6,30.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,ad10f69c,Monk 10|Fighter 1,32.075
crititcalrole\(2x05)_TheOpenRoad.txt,8ae27790,Wizard 5|Fighter 2,30.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,6d95f759,Barbarian 12|Druid 2,39.675
crititcalrole\(2x05)_TheOpenRoad.txt,4f92ac81,Revised-Ranger 9|Cleric 3,46.175
crititcalrole\(2x05)_TheOpenRoad.txt,d33abfd1,Artificer 6|Cleric 6,36.575
crititcalrole\(2x05)_TheOpenRoad.txt,fc9201c9,Fighter 3|Barbarian 1,15.075
crititcalrole\(2x05)_TheOpenRoad.txt,bb784a19,Rogue 2|Paladin 2,18.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,8498ab42,Fighter 5|Barbarian 2,20.075
crititcalrole\(2x05)_TheOpenRoad.txt,7588083f,Fighter 1|Monk 3,12.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,696b344f,Bard 13|Cleric 1,54.87499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,940265ca,Barbarian 5|Druid 10,38.875
crititcalrole\(2x05)_TheOpenRoad.txt,d00f4169,Barbarian 5|Paladin 1,20.075
crititcalrole\(2x05)_TheOpenRoad.txt,bce1140f,Warlock 6|Barbarian 3,23.175
crititcalrole\(2x05)_TheOpenRoad.txt,c7e41d8c,Fighter 4|Barbarian 1,15.075
crititcalrole\(2x05)_TheOpenRoad.txt,3eb1bcd5,Barbarian 2|Rogue 2,18.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,1044d916,Fighter 2|Sorcerer 7,34.27499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,4e96a4d0,Fighter 1|Warlock 3,19.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,5f69db1b,Barbarian 10|Fighter 1,32.575
crititcalrole\(2x05)_TheOpenRoad.txt,070a34d8,Ranger 4|Warlock 1,22.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,516a59ad,Rogue 12|Fighter 1,26.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,818455ab,Fighter 1|Monk 12,35.775
crititcalrole\(2x05)_TheOpenRoad.txt,9102e85e,Warlock 3|Sorcerer 1,23.174999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,a4791105,Barbarian 12|Paladin 3,44.975
crititcalrole\(2x05)_TheOpenRoad.txt,e9346020,Rogue 2|Warlock 3,22.775000000000002
crititcalrole\(2x05)_TheOpenRoad.txt,8e196e4c,Rogue 5|Ranger 5,31.375
crititcalrole\(2x05)_TheOpenRoad.txt,913f71ae,Fighter 6|Barbarian 2,22.975
crititcalrole\(2x05)_TheOpenRoad.txt,d4980d1b,Blood-Hunter 3|Rogue 5,26.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,c9757b2a,Druid 6|Barbarian 4,29.875
crititcalrole\(2x05)_TheOpenRoad.txt,936b2b61,Fighter 5|Warlock 6,36.975
crititcalrole\(2x05)_TheOpenRoad.txt,f48338f1,Cleric 6|Fighter 5,33.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,3b74ff14,Rogue 1|Bard 3,23.775
crititcalrole\(2x05)_TheOpenRoad.txt,a12a9428,Paladin 6|Bard 5,42.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,No name from Character #2463,Ranger 10|Rogue 1,34.375
crititcalrole\(2x05)_TheOpenRoad.txt,eb28019b,Monk 9|Rogue 3,36.075
crititcalrole\(2x05)_TheOpenRoad.txt,99cdfdba,Artificer 1|Wizard 4,26.375
crititcalrole\(2x05)_TheOpenRoad.txt,ed167e94,Rogue 6|Fighter 5,33.375
crititcalrole\(2x05)_TheOpenRoad.txt,ff9d542d,Druid 9|Barbarian 3,34.675
crititcalrole\(2x05)_TheOpenRoad.txt,07957d12,Paladin 7|Sorcerer 5,43.074999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,86465a8e,Fighter 2|Warlock 2,15.575
crititcalrole\(2x05)_TheOpenRoad.txt,16a9f854,Fighter 2|Warlock 3,18.575
crititcalrole\(2x05)_TheOpenRoad.txt,3bdec192,Barbarian 3|Warlock 2,9.174999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,5152aef6,Wizard 5|Artificer 2,30.775
crititcalrole\(2x05)_TheOpenRoad.txt,3ca3bc5f,Wizard 10|Fighter 4,50.175
crititcalrole\(2x05)_TheOpenRoad.txt,e8557dac,Monk 11|Barbarian 4,36.475
crititcalrole\(2x05)_TheOpenRoad.txt,03655910,Wizard 2|Warlock 1,14.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,b8a68388,Barbarian 3|Sorcerer 2,21.874999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,69c90f00,Paladin 6|Barbarian 3,25.075
crititcalrole\(2x05)_TheOpenRoad.txt,497accdc,Barbarian 1|Cleric 6,27.775
crititcalrole\(2x05)_TheOpenRoad.txt,159ccc0d,Fighter 3|Artificer 4,27.975
crititcalrole\(2x05)_TheOpenRoad.txt,2837dd3b,Barbarian 1|Monk 1,10.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,349d0346,Rogue 2|Monk 5,25.975
crititcalrole\(2x05)_TheOpenRoad.txt,9bf179c6,Barbarian 4|Bard 1,26.775
crititcalrole\(2x05)_TheOpenRoad.txt,822414dc,Fighter 2|Sorcerer 5,17.075
crititcalrole\(2x05)_TheOpenRoad.txt,54440312,Rogue 7|Ranger 4,25.175
crititcalrole\(2x05)_TheOpenRoad.txt,6b92235e,Rogue 7|Ranger 4,25.375
crititcalrole\(2x05)_TheOpenRoad.txt,e2db4b35,Cleric 1|Druid 1,6.574999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,6961ebe4,Artificer 5|Bard 2,26.875
crititcalrole\(2x05)_TheOpenRoad.txt,e850abf0,Druid 12|Ranger 2,44.775
crititcalrole\(2x05)_TheOpenRoad.txt,a1998403,Ranger 1|Rogue 3,23.675
crititcalrole\(2x05)_TheOpenRoad.txt,def01542,Druid 3|Wizard 2,18.175
crititcalrole\(2x05)_TheOpenRoad.txt,cb08a431,Paladin 3|Cleric 2,19.075
crititcalrole\(2x05)_TheOpenRoad.txt,a902c38a,Ranger 1|Druid 1,10.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,f190cb19,Cleric 1|Rogue 1,8.575
crititcalrole\(2x05)_TheOpenRoad.txt,7139a3a1,Cleric 1|Druid 1,6.574999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,95f6f18b,Paladin 1|Fighter 1,4.875
crititcalrole\(2x05)_TheOpenRoad.txt,2452ffc4,Paladin 1|Warlock 1,6.275
crititcalrole\(2x05)_TheOpenRoad.txt,24f94990,Ranger 2|Druid 1,11.774999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,4ff81b0a,Ranger 1|Rogue 2,21.375000000000004
crititcalrole\(2x05)_TheOpenRoad.txt,464067b5,Rogue 3|Monk 13,43.575
crititcalrole\(2x05)_TheOpenRoad.txt,b4c26ed6,Druid 2|Cleric 1,16.975
crititcalrole\(2x05)_TheOpenRoad.txt,dfb4967d,Paladin 3|Sorcerer 1,19.675
crititcalrole\(2x05)_TheOpenRoad.txt,df5988a6,Cleric 4|Fighter 5,32.875
crititcalrole\(2x05)_TheOpenRoad.txt,01865809,Warlock 3|Rogue 1,15.774999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,fc55319b,Rogue 9|Wizard 2,27.174999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,58554a80,Rogue 1|Ranger 16,41.575
crititcalrole\(2x05)_TheOpenRoad.txt,bc36efcd,Rogue 5|Fighter 1,14.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,9a040d7c,Wizard 6|Fighter 2,30.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,bbb9acc7,Fighter 16|Rogue 4,52.375
crititcalrole\(2x05)_TheOpenRoad.txt,4e0ad948,Cleric 4|Druid 4,29.775
crititcalrole\(2x05)_TheOpenRoad.txt,23ee4c64,Barbarian 4|Fighter 16,52.975
crititcalrole\(2x05)_TheOpenRoad.txt,3426f448,Fighter 7|Warlock 1,29.875
crititcalrole\(2x05)_TheOpenRoad.txt,fa439b6d,Bard 13|Warlock 2,56.77499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,72139760,Fighter 4|Rogue 1,13.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,b4bbfdca,Barbarian 4|Rogue 1,17.475
crititcalrole\(2x05)_TheOpenRoad.txt,622930be,Fighter 4|Rogue 1,11.475000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,1c8d6474,Fighter 1|Artificer 4,22.875
crititcalrole\(2x05)_TheOpenRoad.txt,758351f1,Fighter 10|Ranger 3,46.275
crititcalrole\(2x05)_TheOpenRoad.txt,5403ce3e,Sorcerer 8|Warlock 2,38.57499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,8185b557,Paladin 1|Warlock 1,8.575
crititcalrole\(2x05)_TheOpenRoad.txt,cdf56fad,Cleric 1|Warlock 1,5.375
crititcalrole\(2x05)_TheOpenRoad.txt,bdae9a3c,Sorcerer 5|Fighter 3,25.275
crititcalrole\(2x05)_TheOpenRoad.txt,5e39ce92,Cleric 6|Rogue 14,61.675
crititcalrole\(2x05)_TheOpenRoad.txt,767cff02,Druid 6|Bard 1,34.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,e5e7adb2,Barbarian 5|Fighter 3,18.775
crititcalrole\(2x05)_TheOpenRoad.txt,2ac70b4c,Fighter 2|Warlock 1,15.875
crititcalrole\(2x05)_TheOpenRoad.txt,c77bf434,Monk 6|Fighter 3,26.674999999999997
crititcalrole\(2x05)_TheOpenRoad.txt,92d36d83,Barbarian 6|Fighter 4,30.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,4161ea3f,Monk 5|Cleric 1,27.375
crititcalrole\(2x05)_TheOpenRoad.txt,947c35ba,Sorcerer 5|Warlock 1,21.874999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,6e9368d0,Fighter 9|Ranger 4,38.675
crititcalrole\(2x05)_TheOpenRoad.txt,96cc7338,Fighter 5|Warlock 1,20.275
crititcalrole\(2x05)_TheOpenRoad.txt,37d773a9,Paladin 2|Sorcerer 1,21.775
crititcalrole\(2x05)_TheOpenRoad.txt,b913774d,Fighter 12|Monk 8,51.275
crititcalrole\(2x05)_TheOpenRoad.txt,bb8666ef,Warlock 5|Sorcerer 3,30.77499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,325b4dbd,Rogue 4|Warlock 1,20.675
crititcalrole\(2x05)_TheOpenRoad.txt,8408a76d,Sorcerer 4|Warlock 2,27.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,b377c1f1,Artificer 3|Warlock 3,32.875
crititcalrole\(2x05)_TheOpenRoad.txt,910a6fea,Artificer 2|Warlock 1,13.375
crititcalrole\(2x05)_TheOpenRoad.txt,39fb5d18,Ranger 3|Cleric 11,51.375
crititcalrole\(2x05)_TheOpenRoad.txt,a0468d7f,Fighter 3|Barbarian 1,10.475000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,e7a52590,Rogue 2|Artificer 1,23.975
crititcalrole\(2x05)_TheOpenRoad.txt,cb60d016,Cleric 20|Wizard 20,118.77499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,9d78a7ab,Wizard 10|Warlock 5,57.474999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,92218549,Barbarian 2|Rogue 1,12.375
crititcalrole\(2x05)_TheOpenRoad.txt,9433ec05,Druid 5|Barbarian 1,15.575
crititcalrole\(2x05)_TheOpenRoad.txt,4c9fa19f,Fighter 5|Druid 1,27.275
crititcalrole\(2x05)_TheOpenRoad.txt,2ac1e230,Rogue 3|Warlock 3,21.075
crititcalrole\(2x05)_TheOpenRoad.txt,099266c6,Fighter 1|Barbarian 4,15.075
crititcalrole\(2x05)_TheOpenRoad.txt,d575e667,Warlock 3|Sorcerer 2,23.375
crititcalrole\(2x05)_TheOpenRoad.txt,ea6e8a41,Paladin 3|Warlock 8,34.875
crititcalrole\(2x05)_TheOpenRoad.txt,64365e9c,Warlock 3|Fighter 2,12.774999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,7606cd48,Cleric 9|Sorcerer 2,40.675
crititcalrole\(2x05)_TheOpenRoad.txt,471b8644,Rogue 6|Fighter 2,26.075000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,a983056b,Fighter 7|Bard 8,53.775000000000006
crititcalrole\(2x05)_TheOpenRoad.txt,159804a6,Rogue 3|Warlock 2,14.975000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,1303bf93,Fighter 1|Wizard 10,41.775
crititcalrole\(2x05)_TheOpenRoad.txt,913df17f,Bard 5|Rogue 1,28.875
crititcalrole\(2x05)_TheOpenRoad.txt,526dca35,Cleric 2|Artificer 3,18.475
crititcalrole\(2x05)_TheOpenRoad.txt,273e6eb3,Bard 8|Sorcerer 12,69.57499999999999
crititcalrole\(2x05)_TheOpenRoad.txt,1a4a40b1,Fighter 9|Monk 3,32.775
crititcalrole\(2x05)_TheOpenRoad.txt,201d7fae,Monk 8|Rogue 6,37.275
crititcalrole\(2x05)_TheOpenRoad.txt,ec118253,Paladin 3|Fighter 5,23.775
crititcalrole\(2x05)_TheOpenRoad.txt,d820b269,Rogue 4|Fighter 4,30.475
crititcalrole\(2x05)_TheOpenRoad.txt,ac423aca,Barbarian 7|Monk 4,27.975
crititcalrole\(2x05)_TheOpenRoad.txt,8bd2613e,Ranger 3|Monk 7,28.275
crititcalrole\(2x05)_TheOpenRoad.txt,b7bdcd65,Fighter 5|Paladin 4,23.775
crititcalrole\(2x05)_TheOpenRoad.txt,6fe545e7,Rogue 2|Bard 3,34.875
crititcalrole\(2x05)_TheOpenRoad.txt,5fd9c796,Bard 2|Barbarian 1,17.675
crititcalrole\(2x05)_TheOpenRoad.txt,21db6f55,Sorcerer 6|Warlock 3,51.875
crititcalrole\(2x05)_TheOpenRoad.txt,32bfc294,Paladin 6|Warlock 7,45.175000000000004
crititcalrole\(2x05)_TheOpenRoad.txt,c0115930,Barbarian 1|Warlock 1,9.175
crititcalrole\(2x05)_TheOpenRoad.txt,6dfe68c3,Bard 18|Warlock 2,68.675
crititcalrole\(2x05)_TheOpenRoad.txt,f189e7b4,Paladin 7|Warlock 1,25.475
crititcalrole\(2x05)_TheOpenRoad.txt,b49e223a,Bard 7|Rogue 1,38.975
crititcalrole\(2x05)_TheOpenRoad.txt,e062eeb4,Fighter 1|Warlock 3,20.175
crititcalrole\(2x05)_TheOpenRoad.txt,3f08ae6c,Rogue 11|Bard 6,63.875
crititcalrole\(2x05)_TheOpenRoad.txt,de7e5728,Monk 5|Fighter 4,29.074999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,82d6765b,Barbarian 2|Bard 6,35.075
crititcalrole\(2x05)_TheOpenRoad.txt,8ad714a2,Revised-Ranger 1|Fighter 5,18.475
crititcalrole\(2x05)_TheOpenRoad.txt,6ccbd94e,Fighter 1|Rogue 4,16.775
crititcalrole\(2x05)_TheOpenRoad.txt,022d121b,Wizard 4|Rogue 3,27.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,e15a1fa3,Paladin 6|Sorcerer 1,39.275
crititcalrole\(2x05)_TheOpenRoad.txt,c95f0dfe,Rogue 9|Wizard 3,54.574999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,6453a3f2,Bard 8|Sorcerer 2,43.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,c4df3316,Warlock 2|Paladin 1,9.774999999999999
crititcalrole\(2x05)_TheOpenRoad.txt,b5479cc0,Paladin 2|Bard 16,56.275
crititcalrole\(2x05)_TheOpenRoad.txt,a673c014,Bard 11|Warlock 1,52.074999999999996
crititcalrole\(2x05)_TheOpenRoad.txt,757eeb00,Paladin 2|Sorcerer 1,15.475000000000001
crititcalrole\(2x05)_TheOpenRoad.txt,28c88aa7,Wizard 4|Fighter 5,34.875
crititcalrole\(2x05)_TheOpenRoad.txt,0f6b0258,Cleric 1|Sorcerer 4,29.974999999999994
crititcalrole\(2x05)_TheOpenRoad.txt,42cb73b6,Warlock 3|Rogue 1,13.575000000000003
crititcalrole\(2x05)_TheOpenRoad.txt,354417fa,Warlock 2|Fighter 3,16.575000000000003
